q13	d049:1.3842, d056:1.0427, d277:0.9998, d272:0.9983, d241:0.9315, d286:0.8706, d042:0.7811, d309:0.7811, d317:0.7811, d026:0.6714, d099:0.6714, d271:0.6559, d055:0.619, d043:0.6038, d221:0.5975, d194:0.5548, d205:0.5548, d015:0.5481, d060:0.5481, d165:0.5481, d126:0.5469, d262:0.5469, d285:0.5469, d040:0.5353, d070:0.5333, d136:0.5333, d297:0.5333, d019:0.5112, d087:0.4941, d239:0.4451, d258:0.4451, d276:0.4451, d303:0.4451, d047:0.4438, d249:0.4438, d311:0.4256, d100:0.4236, d269:0.4236, d288:0.4236, d292:0.4236, d305:0.4236, d157:0.4216, d183:0.4216, d119:0.3867, d190:0.3867, d245:0.3867, d248:0.3867, d290:0.3867, d129:0.3847, d150:0.3847, d164:0.3847, d179:0.3847, d200:0.3847, d222:0.3847, d189:0.3373, d235:0.3373, d289:0.3373, d310:0.3373, d130:0.3341, d138:0.3341, d037:0.3225, d050:0.3225, d079:0.3225, d191:0.3225, d243:0.3225, d304:0.3225, d313:0.3225, d046:0.3205, d061:0.3205, d142:0.3205, d237:0.3205, d263:0.3205, d281:0.3205, d318:0.2836, d007:0.2194, d017:0.2194, d103:0.2194, d107:0.2194, d143:0.2194, d158:0.2194, d173:0.2194, d180:0.2194, d215:0.2194, d016:0.2128, d022:0.2128, d072:0.2128, d074:0.2128, d096:0.2128, d098:0.2128, d113:0.2128, d118:0.2128, d147:0.2128, d156:0.2128, d193:0.2128, d212:0.2128, d240:0.2128, d246:0.2128, d250:0.2128, d253:0.2128, d256:0.2128, d259:0.2128, d270:0.2128, d013:0.2108, d028:0.2108, d033:0.2108, d051:0.2108, d059:0.2108, d075:0.2108, d088:0.2108, d094:0.2108, d122:0.2108, d123:0.2108, d124:0.2108, d135:0.2108, d148:0.2108, d159:0.2108, d171:0.2108, d174:0.2108, d182:0.2108, d257:0.2108, d274:0.2108, d280:0.2108, d312:0.2108, d323:0.2108, d324:0.2108, d329:0.2108, d018:0.1739, d029:0.1739, d052:0.1739, d058:0.1739, d063:0.1739, d077:0.1739, d105:0.1739, d117:0.1739, d128:0.1739, d141:0.1739, d153:0.1739, d172:0.1739, d185:0.1739, d186:0.1739, d204:0.1739, d210:0.1739, d211:0.1739, d218:0.1739, d228:0.1739, d234:0.1739, d255:0.1739, d298:0.1739, d316:0.1739, d319:0.1739, d327:0.1739, d001:0.1097, d002:0.1097, d003:0.1097, d004:0.1097, d014:0.1097, d020:0.1097, d021:0.1097, d023:0.1097, d024:0.1097, d045:0.1097, d064:0.1097, d067:0.1097, d080:0.1097, d083:0.1097, d085:0.1097, d101:0.1097, d102:0.1097, d106:0.1097, d121:0.1097, d134:0.1097, d139:0.1097, d144:0.1097, d145:0.1097, d149:0.1097, d152:0.1097, d160:0.1097, d161:0.1097, d162:0.1097, d163:0.1097, d166:0.1097, d184:0.1097, d188:0.1097, d196:0.1097, d197:0.1097, d198:0.1097, d202:0.1097, d203:0.1097, d214:0.1097, d216:0.1097, d219:0.1097, d224:0.1097, d225:0.1097, d226:0.1097, d227:0.1097, d229:0.1097, d230:0.1097, d232:0.1097, d233:0.1097, d236:0.1097, d238:0.1097, d244:0.1097, d266:0.1097, d273:0.1097, d278:0.1097, d279:0.1097, d284:0.1097, d287:0.1097, d291:0.1097, d293:0.1097, d294:0.1097, d300:0.1097, d302:0.1097, d306:0.1097, d307:0.1097, d314:0.1097, d328:0.1097, d330:0.1097
q14	d121:1.5343, d093:1.4786, d145:1.4585, d081:1.3878, d133:1.3775, d041:1.3563, d030:1.2736, d136:1.2736, d125:1.1433, d144:1.1433, d280:1.1433, d005:1.0093, d082:1.0093, d094:1.0093, d242:0.8912, d002:0.8257, d022:0.8257, d062:0.8257, d075:0.8257, d091:0.8257, d117:0.8257, d130:0.8257, d180:0.8257, d314:0.8257, d115:0.742, d104:0.6368, d069:0.6321, d025:0.5773, d209:0.5773, d052:0.5677, d068:0.5677, d330:0.5677, d142:0.5118, d016:0.489, d021:0.489, d116:0.489, d186:0.489, d211:0.489, d233:0.489, d256:0.489, d038:0.3875, d065:0.3875, d089:0.3875, d162:0.3875, d169:0.3875, d172:0.3875, d231:0.3875, d299:0.3875, d312:0.3875, d143:0.3229, d238:0.3229, d293:0.3229, d308:0.3229, d110:0.3139, d181:0.3139, d192:0.3139, d247:0.3139, d277:0.3139, d008:0.2445, d010:0.2445, d029:0.2445, d071:0.2445, d073:0.2445, d078:0.2445, d085:0.2445, d086:0.2445, d087:0.2445, d122:0.2445, d175:0.2445, d193:0.2445, d194:0.2445, d198:0.2445, d202:0.2445, d205:0.2445, d214:0.2445, d219:0.2445, d223:0.2445, d234:0.2445, d251:0.2445, d257:0.2445, d268:0.2445, d272:0.2445, d286:0.2445, d294:0.2445, d323:0.2445, d328:0.2445
q16	d184:1.7076, d132:1.2906, d250:1.239, d277:1.239, d229:0.9234, d081:0.7763, d150:0.7259, d078:0.6152, d096:0.6152, d156:0.6152, d190:0.6152, d280:0.6152, d024:0.5353, d095:0.5353, d158:0.5353, d279:0.5353, d143:0.3881, d169:0.3881, d182:0.3881, d191:0.3881, d297:0.3881, d049:0.3377, d071:0.3377, d077:0.3377, d086:0.3377, d133:0.3377, d147:0.3377, d152:0.3377, d165:0.3377, d176:0.3377, d231:0.3377, d236:0.3377, d254:0.3377, d293:0.3377, d306:0.3377, d329:0.3377
q17	d121:3.5741, d271:3.4459, d146:1.3157, d091:1.1392, d024:1.0238, d183:1.0238, d003:0.831, d137:0.5243, d188:0.5243, d030:0.3961, d066:0.3961, d106:0.3961, d130:0.3961, d163:0.3961, d239:0.3961, d250:0.3961, d262:0.3961, d289:0.3961, d299:0.3961, d316:0.3961
q18	d192:4.4108, d194:4.0674, d201:2.8689, d216:2.2843, d203:1.5729, d210:1.5299, d230:1.4719, d207:1.3747, d111:1.2174, d055:1.0486, d223:0.9818, d053:0.8688, d198:0.8688, d200:0.6874, d208:0.6874, d322:0.5481, d204:0.4337, d215:0.4337
q19	d179:3.146, d323:1.2613, d102:1.0551, d004:0.9012, d136:0.8179, d273:0.8179, d021:0.7763, d330:0.774, d001:0.7243, d015:0.7243, d069:0.7243, d320:0.7243, d056:0.6669, d310:0.6669, d194:0.6152, d200:0.6152, d028:0.5991, d055:0.5991, d088:0.516, d138:0.516, d035:0.4089, d098:0.4089, d189:0.4089, d241:0.4089, d266:0.4089, d051:0.3881, d153:0.3881, d158:0.3881, d185:0.3881, d204:0.3881, d222:0.3881, d258:0.3881, d277:0.3881, d293:0.3881, d321:0.3881, d091:0.258, d092:0.258, d095:0.258, d106:0.258, d109:0.258, d111:0.258, d129:0.258, d147:0.258, d175:0.258, d180:0.258, d190:0.258, d191:0.258, d197:0.258, d212:0.258, d230:0.258, d254:0.258, d257:0.258, d272:0.258, d274:0.258, d289:0.258, d291:0.258, d294:0.258, d299:0.258, d300:0.258, d309:0.258
q22	d258:2.3055, d049:1.7829, d266:1.7178, d011:1.692, d277:1.5704, d176:1.1605, d184:1.1591, d149:1.0215, d297:0.9734, d319:0.958, d010:0.937, d287:0.9048, d327:0.9043, d286:0.8462, d138:0.715, d056:0.6554, d229:0.6554, d239:0.6554, d331:0.6554, d164:0.6445, d145:0.6355, d169:0.6291, d197:0.6291, d223:0.6291, d152:0.617, d330:0.6029, d132:0.5713, d020:0.4867, d135:0.4867, d157:0.4867, d072:0.4777, d121:0.4777, d190:0.4777, d240:0.4777, d014:0.4713, d057:0.4713, d158:0.4713, d064:0.4592, d092:0.4592, d116:0.4592, d147:0.4592, d003:0.4135, d183:0.4135, d247:0.4135, d317:0.4135, d320:0.3664, d100:0.3156, d137:0.3156, d182:0.3156, d188:0.3156, d007:0.3014, d055:0.3014, d069:0.3014, d086:0.3014, d098:0.3014, d127:0.3014, d140:0.3014, d146:0.3014, d153:0.3014, d233:0.3014, d280:0.3014, d299:0.3014, d305:0.3014, d328:0.3014, d025:0.2501, d042:0.2501, d074:0.2501, d101:0.2501, d107:0.2501, d150:0.2501, d177:0.2501, d241:0.2501, d252:0.2501, d298:0.2501, d321:0.2501, d004:0.1578, d022:0.1578, d023:0.1578, d024:0.1578, d032:0.1578, d035:0.1578, d046:0.1578, d048:0.1578, d065:0.1578, d071:0.1578, d073:0.1578, d076:0.1578, d077:0.1578, d081:0.1578, d085:0.1578, d089:0.1578, d093:0.1578, d094:0.1578, d102:0.1578, d105:0.1578, d115:0.1578, d133:0.1578, d134:0.1578, d136:0.1578, d139:0.1578, d143:0.1578, d144:0.1578, d160:0.1578, d162:0.1578, d163:0.1578, d167:0.1578, d181:0.1578, d193:0.1578, d199:0.1578, d206:0.1578, d209:0.1578, d210:0.1578, d212:0.1578, d213:0.1578, d214:0.1578, d216:0.1578, d217:0.1578, d218:0.1578, d222:0.1578, d231:0.1578, d242:0.1578, d246:0.1578, d249:0.1578, d250:0.1578, d251:0.1578, d257:0.1578, d260:0.1578, d267:0.1578, d268:0.1578, d283:0.1578, d291:0.1578, d293:0.1578, d294:0.1578, d300:0.1578, d304:0.1578, d322:0.1578, d323:0.1578, d325:0.1578, d329:0.1578
q23	d219:4.5376, d276:1.3358, d287:0.8567, d176:0.747, d179:0.7011, d158:0.6907, d199:0.6652, d319:0.6452, d067:0.6369, d014:0.581, d197:0.581, d105:0.5065, d141:0.5065, d150:0.5065, d057:0.4713, d169:0.4713, d223:0.4713, d003:0.4423, d004:0.4423, d188:0.4423, d227:0.4423, d314:0.4423, d005:0.3326, d013:0.3326, d049:0.3326, d078:0.3326, d084:0.3326, d104:0.3326, d108:0.3326, d109:0.3326, d168:0.3326, d195:0.3326, d253:0.3326, d271:0.3326, d296:0.3326, d315:0.3326, d324:0.3326, d318:0.2836, d007:0.2194, d017:0.2194, d103:0.2194, d107:0.2194, d143:0.2194, d173:0.2194, d180:0.2194, d215:0.2194, d018:0.1739, d019:0.1739, d029:0.1739, d052:0.1739, d055:0.1739, d058:0.1739, d063:0.1739, d077:0.1739, d117:0.1739, d119:0.1739, d128:0.1739, d129:0.1739, d153:0.1739, d164:0.1739, d172:0.1739, d185:0.1739, d186:0.1739, d190:0.1739, d200:0.1739, d204:0.1739, d210:0.1739, d211:0.1739, d218:0.1739, d221:0.1739, d222:0.1739, d228:0.1739, d234:0.1739, d245:0.1739, d248:0.1739, d255:0.1739, d290:0.1739, d298:0.1739, d316:0.1739, d327:0.1739, d001:0.1097, d002:0.1097, d020:0.1097, d021:0.1097, d023:0.1097, d024:0.1097, d037:0.1097, d040:0.1097, d042:0.1097, d043:0.1097, d045:0.1097, d046:0.1097, d047:0.1097, d050:0.1097, d061:0.1097, d064:0.1097, d070:0.1097, d079:0.1097, d080:0.1097, d083:0.1097, d085:0.1097, d101:0.1097, d102:0.1097, d106:0.1097, d121:0.1097, d134:0.1097, d136:0.1097, d139:0.1097, d142:0.1097, d144:0.1097, d145:0.1097, d149:0.1097, d152:0.1097, d160:0.1097, d161:0.1097, d162:0.1097, d163:0.1097, d166:0.1097, d184:0.1097, d191:0.1097, d194:0.1097, d196:0.1097, d198:0.1097, d202:0.1097, d203:0.1097, d205:0.1097, d214:0.1097, d216:0.1097, d224:0.1097, d225:0.1097, d226:0.1097, d229:0.1097, d230:0.1097, d232:0.1097, d233:0.1097, d236:0.1097, d237:0.1097, d238:0.1097, d243:0.1097, d244:0.1097, d249:0.1097, d263:0.1097, d266:0.1097, d273:0.1097, d277:0.1097, d278:0.1097, d279:0.1097, d281:0.1097, d284:0.1097, d286:0.1097, d291:0.1097, d293:0.1097, d294:0.1097, d297:0.1097, d300:0.1097, d302:0.1097, d304:0.1097, d306:0.1097, d307:0.1097, d309:0.1097, d313:0.1097, d317:0.1097, d328:0.1097, d330:0.1097
q24	d255:0.915, d274:0.915, d253:0.5773, d311:0.5773
q25	d166:1.5955, d328:1.4108, d020:1.3352, d023:1.0334, d128:1.0334, d156:1.0334, d265:1.0334, d167:0.8901, d032:0.4451, d211:0.4451, d245:0.4451
q26	d152:3.5735, d143:1.6941, d147:1.4004, d190:1.3423, d116:1.1247, d136:1.0586, d109:0.992, d171:0.9758, d094:0.9392, d241:0.9311, d293:0.8812, d095:0.8246, d206:0.809, d291:0.809, d231:0.7593, d292:0.6679, d179:0.6411, d210:0.6411, d052:0.5875, d183:0.5243, d208:0.5243, d273:0.5243, d138:0.4656, d323:0.4656, d066:0.4045, d113:0.4045, d173:0.4045, d217:0.4045, d277:0.4045, d306:0.4045, d318:0.4045, d003:0.2937, d015:0.2937, d027:0.2937, d033:0.2937, d079:0.2937, d092:0.2937, d098:0.2937, d133:0.2937, d141:0.2937, d149:0.2937, d168:0.2937, d175:0.2937, d199:0.2937, d212:0.2937, d219:0.2937, d235:0.2937, d275:0.2937, d279:0.2937, d287:0.2937, d312:0.2937, d322:0.2937
q27	d054:1.3358, d103:1.0933, d152:1.0911, d293:0.915, d033:0.8486, d066:0.7852, d291:0.7852, d017:0.774, d316:0.7723, d067:0.7415, d143:0.7415, d161:0.7415, d085:0.5991, d027:0.5906, d079:0.5906, d136:0.5906, d130:0.5773, d056:0.5271, d164:0.5271, d014:0.516, d107:0.516, d119:0.516, d064:0.4089, d101:0.4089, d102:0.4089, d116:0.4089, d158:0.4089, d281:0.4089, d290:0.4089, d325:0.4089, d002:0.3326, d015:0.3326, d029:0.3326, d042:0.3326, d075:0.3326, d080:0.3326, d083:0.3326, d139:0.3326, d145:0.3326, d162:0.3326, d174:0.3326, d271:0.3326, d296:0.3326, d016:0.258, d018:0.258, d020:0.258, d026:0.258, d058:0.258, d109:0.258, d159:0.258, d170:0.258, d173:0.258, d179:0.258, d184:0.258, d198:0.258, d231:0.258, d255:0.258, d259:0.258, d269:0.258, d279:0.258, d282:0.258, d283:0.258, d306:0.258, d311:0.258, d318:0.258, d330:0.258
