q14	d002,d005,d008,d010,d016,d021,d022,d025,d029,d030,d038,d041,d052,d062,d065,d068,d069,d071,d073,d075,d078,d081,d082,d085,d086,d087,d089,d091,d093,d094,d104,d110,d115,d116,d117,d121,d122,d125,d130,d133,d136,d142,d143,d144,d145,d162,d169,d172,d175,d180,d181,d186,d192,d193,d194,d198,d202,d205,d209,d211,d214,d219,d223,d231,d233,d234,d238,d242,d247,d251,d256,d257,d268,d272,d277,d280,d286,d293,d294,d299,d308,d312,d314,d323,d328,d330
q16	d024,d049,d071,d077,d078,d081,d086,d095,d096,d132,d133,d143,d147,d150,d152,d156,d158,d165,d169,d176,d182,d184,d190,d191,d229,d231,d236,d250,d254,d277,d279,d280,d293,d297,d306,d329
q17	d003,d024,d030,d066,d091,d106,d121,d130,d137,d146,d163,d183,d188,d239,d250,d262,d271,d289,d299,d316
q18	d053,d055,d111,d192,d194,d200,d201,d203,d204,d207,d208,d210,d215,d216,d223,d230,d322
q19	d001,d004,d015,d021,d028,d035,d051,d055,d056,d069,d088,d091,d092,d095,d098,d102,d106,d109,d111,d129,d136,d138,d147,d153,d158,d175,d179,d180,d185,d189,d190,d191,d194,d197,d200,d204,d212,d222,d230,d241,d254,d257,d258,d266,d272,d273,d274,d277,d289,d291,d293,d294,d299,d300,d309,d310,d320,d321,d323,d330
q22	d003,d004,d007,d010,d011,d014,d020,d022,d023,d024,d025,d032,d035,d042,d046,d048,d049,d055,d056,d057,d064,d065,d069,d071,d072,d073,d074,d076,d077,d081,d085,d086,d089,d092,d093,d094,d098,d100,d101,d102,d105,d107,d115,d116,d121,d127,d132,d133,d134,d135,d136,d137,d138,d139,d140,d143,d144,d145,d146,d147,d149,d150,d152,d153,d157,d158,d160,d162,d163,d164,d167,d169,d176,d177,d181,d182,d183,d184,d188,d190,d193,d197,d199,d206,d209,d210,d212,d213,d214,d216,d217,d218,d222,d223,d229,d231,d233,d239,d240,d241,d242,d246,d247,d249,d250,d251,d252,d257,d258,d260,d266,d267,d268,d277,d280,d283,d286,d287,d291,d293,d294,d297,d298,d299,d300,d304,d305,d317,d319,d320,d321,d322,d323,d325,d327,d328,d329,d330,d331
q23	d001,d002,d003,d004,d005,d007,d013,d014,d017,d018,d019,d020,d021,d023,d024,d029,d037,d040,d042,d043,d045,d046,d047,d049,d050,d052,d055,d057,d058,d061,d063,d064,d067,d070,d077,d078,d079,d080,d083,d084,d085,d101,d102,d103,d104,d105,d106,d107,d108,d109,d117,d119,d121,d128,d129,d134,d136,d139,d141,d142,d143,d144,d145,d149,d150,d152,d153,d158,d160,d161,d162,d163,d164,d166,d168,d169,d172,d173,d176,d179,d180,d184,d185,d186,d188,d190,d191,d194,d195,d196,d197,d198,d199,d200,d202,d203,d204,d205,d210,d211,d214,d215,d216,d218,d219,d221,d222,d223,d224,d225,d226,d227,d228,d229,d230,d232,d233,d234,d236,d237,d238,d243,d244,d245,d248,d249,d253,d255,d263,d266,d271,d273,d276,d277,d278,d279,d281,d284,d286,d287,d290,d291,d293,d294,d296,d297,d298,d300,d302,d304,d306,d307,d309,d313,d314,d315,d316,d317,d318,d319,d324,d327,d328,d330
q24	d253,d311
q25	d020,d023,d032,d128,d156,d166,d167,d211,d245,d265,d328
q26	d003,d015,d027,d033,d052,d066,d079,d092,d094,d095,d098,d109,d113,d116,d133,d136,d138,d141,d143,d147,d149,d152,d168,d171,d173,d175,d179,d183,d190,d199,d206,d208,d210,d212,d217,d219,d231,d235,d241,d273,d275,d277,d279,d287,d291,d292,d293,d306,d312,d318,d322,d323
q27	d002,d014,d015,d016,d017,d018,d020,d026,d027,d029,d033,d042,d054,d056,d058,d064,d066,d067,d075,d079,d080,d083,d085,d101,d102,d103,d107,d109,d116,d119,d130,d136,d139,d143,d145,d152,d158,d159,d161,d162,d164,d170,d173,d174,d179,d184,d198,d231,d255,d259,d269,d271,d279,d281,d282,d283,d290,d291,d293,d296,d306,d311,d316,d318,d325,d330
q28	d011,d012,d015,d018,d035,d037,d048,d049,d054,d056,d060,d070,d072,d077,d079,d080,d084,d085,d094,d098,d102,d107,d109,d110,d120,d125,d129,d132,d136,d141,d143,d144,d147,d152,d159,d161,d165,d168,d173,d174,d180,d183,d185,d190,d191,d193,d194,d211,d212,d219,d221,d226,d233,d237,d239,d240,d241,d243,d246,d248,d250,d259,d260,d263,d264,d267,d273,d275,d279,d287,d289,d292,d295,d297,d298,d299,d304,d306,d309,d310,d313,d316,d321,d322,d327,d328,d330
q29	d001,d008,d015,d019,d026,d027,d031,d037,d046,d047,d048,d052,d055,d058,d062,d064,d070,d085,d086,d089,d099,d102,d106,d107,d115,d123,d133,d147,d153,d159,d160,d165,d168,d169,d170,d173,d174,d186,d193,d194,d195,d198,d212,d216,d226,d231,d237,d241,d252,d254,d263,d264,d269,d270,d276,d278,d279,d283,d291,d292,d293,d294,d295,d303,d305,d309,d312,d314,d328,d329,d331
q32	d006,d011,d018,d025,d031,d059,d060,d067,d072,d083,d090,d105,d139,d140,d141,d145,d172,d184,d222,d226,d227,d235,d252,d254,d268,d271,d284,d305,d314,d317,d324
q34	d024,d026,d027,d028,d034,d037,d039,d048,d066,d085,d098,d117,d119,d123,d162,d207,d214,d225,d227,d241,d243,d248,d278,d281,d312
q36	d010,d012,d013,d019,d020,d023,d029,d031,d033,d035,d041,d046,d049,d054,d055,d060,d068,d069,d071,d076,d077,d079,d092,d093,d094,d095,d102,d110,d111,d119,d131,d136,d149,d150,d151,d158,d167,d189,d191,d192,d197,d198,d199,d202,d205,d210,d211,d219,d222,d223,d226,d229,d231,d235,d244,d248,d250,d253,d255,d256,d257,d259,d260,d262,d265,d267,d268,d270,d271,d274,d275,d276,d277,d279,d281,d283,d284,d290,d292,d294,d295,d302,d316,d320,d321,d322,d323,d328
q37	d035,d062,d116,d117,d120,d169,d231,d294,d327
q38	d001,d003,d008,d009,d011,d013,d015,d022,d024,d025,d030,d035,d036,d037,d038,d039,d040,d042,d043,d044,d045,d046,d050,d051,d056,d059,d062,d063,d070,d073,d075,d076,d078,d079,d080,d081,d082,d083,d084,d085,d087,d089,d091,d092,d093,d095,d096,d099,d108,d110,d113,d117,d118,d121,d122,d123,d126,d127,d129,d130,d131,d132,d133,d135,d138,d142,d148,d151,d155,d164,d170,d176,d180,d182,d183,d190,d192,d193,d195,d196,d197,d198,d200,d201,d202,d203,d205,d207,d209,d210,d213,d215,d216,d219,d221,d223,d224,d226,d229,d232,d235,d236,d237,d239,d240,d241,d244,d246,d247,d249,d250,d251,d255,d258,d260,d263,d264,d266,d270,d274,d277,d278,d281,d282,d284,d286,d287,d288,d290,d294,d296,d301,d305,d308,d312,d316,d317,d320,d325,d327,d331
q40	d012,d017,d021,d022,d025,d031,d035,d039,d040,d042,d046,d047,d058,d063,d064,d079,d080,d082,d083,d091,d092,d093,d094,d098,d100,d105,d106,d109,d111,d112,d113,d117,d118,d119,d121,d122,d124,d125,d131,d136,d138,d142,d144,d147,d152,d161,d164,d173,d174,d175,d177,d179,d189,d194,d197,d200,d203,d222,d223,d225,d228,d234,d238,d241,d242,d248,d249,d250,d252,d254,d257,d258,d262,d263,d269,d271,d275,d279,d283,d286,d288,d291,d293,d296,d306,d307,d317,d318,d321,d325
q41	d121,d128,d150,d174,d268,d291
q42	d001,d008,d010,d014,d020,d022,d023,d032,d040,d043,d048,d049,d051,d060,d062,d065,d068,d069,d070,d071,d072,d073,d081,d092,d099,d108,d110,d118,d122,d125,d135,d154,d155,d159,d167,d172,d174,d175,d180,d182,d184,d189,d208,d222,d241,d248,d251,d255,d256,d257,d259,d265,d267,d268,d273,d279,d280,d285,d292,d298,d304,d309,d312,d314,d328
q44	d003,d016,d029,d042,d048,d055,d059,d085,d105,d126,d148,d164,d167,d170,d177,d181,d182,d185,d239,d246,d252,d254,d262,d267,d271,d278,d304,d314,d325
q45	d003,d016,d029,d042,d055,d085,d090,d100,d105,d126,d148,d162,d164,d170,d185,d188,d204,d252,d254,d302,d304,d324
q46	d002,d005,d009,d013,d022,d030,d036,d041,d051,d062,d066,d073,d075,d076,d077,d081,d082,d084,d088,d089,d090,d091,d093,d094,d101,d104,d105,d110,d115,d117,d118,d121,d122,d125,d126,d130,d133,d134,d136,d142,d143,d144,d145,d146,d149,d150,d151,d155,d156,d157,d168,d171,d172,d178,d180,d181,d188,d189,d190,d192,d199,d201,d208,d214,d215,d219,d231,d234,d238,d242,d247,d249,d267,d277,d279,d280,d283,d292,d293,d296,d301,d304,d306,d308,d312,d314,d315,d316,d320,d321,d323,d329
